full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
Jerkwin/gmxtools,204320104,gmxtools,False,Jerkwin,https://github.com/Jerkwin,https://github.com/Jerkwin/gmxtools,104,51,104,HTML,tools for GROMACS,2,,"gromacs, md, simulaton",master,2024-10-15 02:56:25+00:00,2019-08-25 16:24:58+00:00,2025-02-28 05:14:42+00:00
aspitaleri/gmxpbsa,163966953,gmxpbsa,False,aspitaleri,https://github.com/aspitaleri,https://github.com/aspitaleri/gmxpbsa,23,6,23,Shell,MM/PBSA binding free energy calculation,2,,,master,2024-05-31 13:51:56+00:00,2019-01-03 11:55:04+00:00,2024-11-24 09:03:50+00:00
m32/endesive,143915688,endesive,False,m32,https://github.com/m32,https://github.com/m32/endesive,249,96,249,Python,"en-crypt, de-crypt, si-gn, ve-rify - smime, pdf, xades and plain files in pure python",5,MIT License,"python, asn1, cryptography, pkcs11, signin, pdf, smime, encrypt, decrypt, xades",master,2025-02-27 20:51:29+00:00,2018-08-07 19:03:27+00:00,2025-02-27 20:51:33+00:00
XML-Security/signxml,23617000,signxml,False,XML-Security,https://github.com/XML-Security,https://github.com/XML-Security/signxml,142,110,142,Python,Python XML Signature and XAdES library,56,Apache License 2.0,"xml-signature, xml-security, saml, saml2, ws-security, xmldsig, xmlsec, python, xades",main,2025-02-09 21:40:37+00:00,2014-09-03 10:59:24+00:00,2025-02-13 15:52:47+00:00
luisgoncalves/xades4j,40328937,xades4j,False,luisgoncalves,https://github.com/luisgoncalves,https://github.com/luisgoncalves/xades4j,112,67,112,Java,A Java library for XAdES signature services,15,GNU Lesser General Public License v3.0,"xades, electronic-signatures",master,2025-03-01 15:49:27+00:00,2015-08-06 22:04:09+00:00,2025-03-01 15:49:27+00:00
open-eid/libdigidocpp,25913720,libdigidocpp,False,open-eid,https://github.com/open-eid,https://github.com/open-eid/libdigidocpp,96,46,96,C++,"Libdigidocpp library offers creating, signing and verification of digitally signed documents, according to XAdES and XML-DSIG standards. Documentation http://open-eid.github.io/libdigidocpp",13,Other,"signing, c-plus-plus, osx, linux, ubuntu, windows, signature, xades, xmldsig, asice",master,2025-03-05 10:16:51+00:00,2014-10-29 09:33:09+00:00,2025-03-04 11:38:11+00:00
moll/js-undersign,224450889,js-undersign,False,moll,https://github.com/moll,https://github.com/moll/js-undersign,31,7,31,JavaScript,"A JavaScript library for creating eIDAS compatible XAdES signatures, incl. support for OCSP, timestamps and ASIC-E. Works also with the Estonian Id-card, Mobile-Id and Smart-Id out of the box.",1,Other,,master,2024-07-16 12:06:16+00:00,2019-11-27 14:37:27+00:00,2025-03-02 17:05:21+00:00
thorgate/pyasice,301982747,pyasice,False,thorgate,https://github.com/thorgate,https://github.com/thorgate/pyasice,11,7,11,Python,pyasice - ASiC-E (BDOC) and XAdES Manipulation Library,2,ISC License,"xades, asic-e, bdoc, esteid",main,2024-12-04 14:34:21+00:00,2020-10-07 09:09:34+00:00,2024-12-04 14:34:58+00:00
anyaevostinar/SymbulationEmp,92536524,SymbulationEmp,False,anyaevostinar,https://github.com/anyaevostinar,https://github.com/anyaevostinar/SymbulationEmp,13,25,13,WebAssembly,Symbulation is a software model of symbiosis built using Empirical,15,Other,,main,2025-02-07 19:09:07+00:00,2017-05-26 18:09:24+00:00,2024-10-25 17:49:04+00:00
gdamdam/awesome-decentralized-web,61829317,awesome-decentralized-web,False,gdamdam,https://github.com/gdamdam,https://github.com/gdamdam/awesome-decentralized-web,1634,154,1634,,an awesome list of decentralized services and technologies,9,,"decentralized-protocols, decentralized-applications, decentralized-web, decentralized",master,2024-03-26 15:38:15+00:00,2016-06-23 18:57:10+00:00,2025-03-04 15:29:52+00:00
Divide-By-0/ideas-for-projects-people-would-use,282588655,ideas-for-projects-people-would-use,False,Divide-By-0,https://github.com/Divide-By-0,https://github.com/Divide-By-0/ideas-for-projects-people-would-use,1619,68,1619,,"Every time I have an idea, I write it down. These are a collection of my top software ideas -- problems I think enough people have that don't have solutions. I expect you can reach a decent userbase if marketed correctly, as I am surely not the only one with these problems.",6,MIT License,"ideas, software, whattodo, independent, chrome-extension, startup, free, spotify, awesome, music, playlist, awesome-list",main,2025-02-17 17:22:22+00:00,2020-07-26 06:14:39+00:00,2025-03-04 10:11:36+00:00
croqaz/awesome-decentralized,79902162,awesome-decentralized,False,croqaz,https://github.com/croqaz,https://github.com/croqaz/awesome-decentralized,912,75,912,,"🕶 Awesome list of distributed, decentralized, p2p apps and tools 👍",6,,"distributed, decentralized, apps, tools, p2p, awesome, awesome-list, ipfs, ethereum, bitcoin, torrent",master,2025-02-13 15:06:47+00:00,2017-01-24 10:41:13+00:00,2025-03-02 13:06:44+00:00
izderadicka/audioserve,116424493,audioserve,False,izderadicka,https://github.com/izderadicka,https://github.com/izderadicka/audioserve,751,38,751,Rust,"Simple personal server to serve audiofiles files from folders.  Intended primarily for audio books, but anything with decent folder structure will do.",17,,"audio, audiobooks, steaming",master,2025-03-05 19:29:29+00:00,2018-01-05 20:35:18+00:00,2025-03-05 19:29:32+00:00
rantonels/starless,31737579,starless,False,rantonels,https://github.com/rantonels,https://github.com/rantonels/starless,692,82,692,Python,Starless is a CPU black hole raytracer in numpy suitable for both informative diagrams and decent wallpaper material.,10,GNU General Public License v3.0,,master,2024-06-01 12:06:37+00:00,2015-03-05 21:28:27+00:00,2025-02-25 08:18:43+00:00
BoboTiG/ebook-reader-dict,255039105,ebook-reader-dict,False,BoboTiG,https://github.com/BoboTiG,https://github.com/BoboTiG/ebook-reader-dict,536,25,536,Python,Finally decent dictionaries based on the Wiktionary for your beloved eBook reader. Daily updates & 14 locales supported so far.,15,MIT License,"dictionary, dict, python, kobo, ebook-reader, stardict, plato, esperanto-dictionaries, kindle",master,2025-03-05 20:26:48+00:00,2020-04-12 08:23:24+00:00,2025-03-05 20:27:41+00:00
Lonero-Team/Decentralized-Internet,218808524,Decentralized-Internet,False,Lonero-Team,https://github.com/Lonero-Team,https://github.com/Lonero-Team/Decentralized-Internet,494,184,494,Python,A SDK/library for decentralized web and distributing computing projects,3,MIT License,"decentralized-internet, biostatistical-computing, p2p, blockchain, sdk, library, decentralized, dapps, decentralized-applications, grid-computing, developer-tools, mesh-networks, iot, saas, dweb, offline-first, protocols, cryptography, big-data, peer-to-peer",master,2025-03-05 18:57:28+00:00,2019-10-31 16:18:59+00:00,2025-03-05 18:57:28+00:00
decentralized-identity/decentralized-web-node,73490556,decentralized-web-node,False,decentralized-identity,https://github.com/decentralized-identity,https://github.com/decentralized-identity/decentralized-web-node,404,79,404,HTML,Decentralized data storage and message relay for decentralized identity and apps.,72,Apache License 2.0,wg-sds,main,2024-09-04 16:25:15+00:00,2016-11-11 15:50:30+00:00,2025-02-25 06:29:23+00:00
unstoppabledomains/decentralized-websites,238270664,decentralized-websites,False,unstoppabledomains,https://github.com/unstoppabledomains,https://github.com/unstoppabledomains/decentralized-websites,216,373,216,CSS,Repository for resources on building decentralized websites,12,MIT License,,master,2024-03-07 06:34:30+00:00,2020-02-04 18:00:22+00:00,2025-02-24 16:04:35+00:00
Decentralized-ID/decentralized-id.github.io,157749685,decentralized-id.github.io,False,Decentralized-ID,https://github.com/Decentralized-ID,https://github.com/Decentralized-ID/decentralized-id.github.io,183,34,183,JavaScript,Self Sovereign Identity Curated,3,Creative Commons Zero v1.0 Universal,"awesome, self-sovereign-identity, identity-management, decentralized-identity, lists, public-domain",master,2024-11-29 18:57:26+00:00,2018-11-15 17:42:14+00:00,2025-02-24 04:31:21+00:00
4minitz/4minitz,32413820,4minitz,False,4minitz,https://github.com/4minitz,https://github.com/4minitz/4minitz,175,63,175,JavaScript,"4Minitz - Simply a decent free webapp for taking collaborative meeting minutes. (Keywords: Meeting Protocols, Action Items, Open Source). Check it out on our demo server:",108,MIT License,"javascript, html, meeting-minutes, minutes, business, protocols, webapp, meteor, nodejs, mongodb, meeting, agenda, docker, docker-image",develop,2024-06-14 02:59:23+00:00,2015-03-17 18:59:04+00:00,2025-02-03 21:35:33+00:00
inbasic/bookmarks-manager,71690788,bookmarks-manager,False,inbasic,https://github.com/inbasic,https://github.com/inbasic/bookmarks-manager,168,49,168,JavaScript,A decent cross-browser bookmarks manager and viewer,52,Mozilla Public License 2.0,,master,2024-11-18 08:39:52+00:00,2016-10-23 08:32:19+00:00,2025-02-17 02:13:35+00:00
Akuli/porcupine,81675927,porcupine,False,Akuli,https://github.com/Akuli,https://github.com/Akuli/porcupine,165,49,165,Python,A decent editor written in tkinter,218,MIT License,"editor, tkinter, python, text-editor",main,2024-10-18 19:07:29+00:00,2017-02-11 19:17:09+00:00,2025-03-05 17:36:17+00:00
1x-eng/Decentralized_eCom,149568312,Decentralized_eCom,False,1x-eng,https://github.com/1x-eng,https://github.com/1x-eng/Decentralized_eCom,134,43,134,JavaScript,"A decentralized e-commerce platform. Tech Stack: Ethereum (Solidity) on the backend, Web3 binding to ReactJS frontend",9,MIT License,"blockchain, blockchain-service, ethereum-dapp, ethereum-blockchain, full-stack-blockchain, full-stack-dapp, full-stack-development, full-stack-ethereum-react, reactjs-web3, web3-solidity, web3-dapp, web3-eth, react-ethereum, reactjs-ethereum, solidity-dapps, solidity-contracts, full-stack-ethereum, blockchain-backend, hacktoberfest2018, hacktoberfest",master,2025-01-30 02:00:26+00:00,2018-09-20 07:19:51+00:00,2024-12-17 10:33:00+00:00
LF-Decentralized-Trust-labs/LF-Decentralized-Trust-labs.github.io,118198433,LF-Decentralized-Trust-labs.github.io,False,LF-Decentralized-Trust-labs,https://github.com/LF-Decentralized-Trust-labs,https://github.com/LF-Decentralized-Trust-labs/LF-Decentralized-Trust-labs.github.io,115,223,115,HTML,LFDT Labs,4,Apache License 2.0,labs,main,2025-03-05 17:35:37+00:00,2018-01-20 01:46:20+00:00,2025-03-05 17:35:41+00:00
decentraland/decentraland-dapps,141639552,decentraland-dapps,False,decentraland,https://github.com/decentraland,https://github.com/decentraland/decentraland-dapps,108,54,108,TypeScript,🛠 Common modules for dApps,36,Apache License 2.0,"decentraland, dapps, modules, redux",master,2025-02-27 22:32:35+00:00,2018-07-19 23:15:07+00:00,2025-02-27 22:30:55+00:00
Nessphoro/sublimeassembly,8445376,sublimeassembly,False,Nessphoro,https://github.com/Nessphoro,https://github.com/Nessphoro/sublimeassembly,106,26,106,Python,Provides actually decent code highlighting for x86-64 assembly in Sublime Text,6,"BSD 3-Clause ""New"" or ""Revised"" License",,master,2025-02-14 21:10:05+00:00,2013-02-27 00:29:32+00:00,2025-02-15 18:06:39+00:00
decentralized-identity/decentralized-identity.github.io,73977108,decentralized-identity.github.io,False,decentralized-identity,https://github.com/decentralized-identity,https://github.com/decentralized-identity/decentralized-identity.github.io,104,33,104,Nunjucks,"Site for the open source, community-driven group of dev and organizations working toward an interoperable, decentralized identity ecosystem",11,,,master,2025-03-05 20:53:08+00:00,2016-11-17 01:19:56+00:00,2025-03-05 20:52:39+00:00
DecentCMS/DecentCMS,28653536,DecentCMS,False,DecentCMS,https://github.com/DecentCMS,https://github.com/DecentCMS/DecentCMS,75,17,75,JavaScript,Content Management System for Node.js,0,MIT License,,master,2025-02-21 21:03:04+00:00,2014-12-31 02:47:15+00:00,2025-02-21 21:03:03+00:00
2gatherproject/decentralized-social-apps-guide,196653149,decentralized-social-apps-guide,False,2gatherproject,https://github.com/2gatherproject,https://github.com/2gatherproject/decentralized-social-apps-guide,75,11,75,,"An awesome overview of existing open-source decentralized apps, platforms, protocols and concepts for social networking, engagement and collaboration",1,,"decentralized, apps, social, social-network, dao, collaboration, platforms, p2p, blockchain, dapps, ethereum, ipfs, awesome, decentralized-protocols, blockchains",master,2024-05-12 17:36:14+00:00,2019-07-12 22:29:22+00:00,2025-03-02 04:19:27+00:00
colinta/decent-swift-syntax,30385920,decent-swift-syntax,False,colinta,https://github.com/colinta,https://github.com/colinta/decent-swift-syntax,62,12,62,Swift,"Uses the new `sublime-syntax` format, which is super easy to work with.",3,MIT License,,main,2025-02-19 17:15:21+00:00,2015-02-06 00:17:02+00:00,2025-02-19 17:15:25+00:00
OpenHFT/Chronicle-Decentred,145101610,Chronicle-Decentred,False,OpenHFT,https://github.com/OpenHFT,https://github.com/OpenHFT/Chronicle-Decentred,50,17,50,Java,Framework for building Secure Scalable Microservices on Distributed Ledger Technology,1,Other,,ea,2024-10-08 12:21:08+00:00,2018-08-17 09:34:38+00:00,2024-12-23 22:30:43+00:00
IDouble/Decentralized-World-Wide-Web-ERC-721,121841451,Decentralized-World-Wide-Web-ERC-721,False,IDouble,https://github.com/IDouble,https://github.com/IDouble/Decentralized-World-Wide-Web-ERC-721,47,8,47,Solidity,💎 A decentralized World Wide Web on the Ethereum Blockchain 🌐 (Still in the Proof of Concept stage),3,MIT License,"erc, erc-721, ethereum, ethereum-contract, eth, token, blockchain, blockchain-technology, smart-contracts, solidity, solidity-contracts, decentralized, world-wide-web, nft, non-fungible-token, non-fungible, blockchain-datastore, nft-example, nft-use-case, nft-world-wide-web",master,2024-02-29 16:57:41+00:00,2018-02-17 09:08:28+00:00,2025-03-01 18:56:38+00:00
Damian-AU/DSx,343561831,DSx,False,Damian-AU,https://github.com/Damian-AU,https://github.com/Damian-AU/DSx,43,8,43,Tcl,A Skin for the Decent Espresso de1plus app,2,,,master,2024-03-23 22:13:11+00:00,2021-03-01 21:26:55+00:00,2024-10-12 15:23:41+00:00
CoinPokerOfficial/poker-decentralized-rng,161336123,poker-decentralized-rng,False,CoinPokerOfficial,https://github.com/CoinPokerOfficial,https://github.com/CoinPokerOfficial/poker-decentralized-rng,41,16,41,C++,Decentralized RNG library for CoinPoker client,2,MIT License,,master,2024-08-13 22:54:49+00:00,2018-12-11 13:13:47+00:00,2024-09-28 12:53:57+00:00
Decentr-net/decentr,281600568,decentr,False,Decentr-net,https://github.com/Decentr-net,https://github.com/Decentr-net/decentr,38,20,38,Go,Decentr blockchain,3,Other,"blockchain, golang",master,2024-07-10 14:04:01+00:00,2020-07-22 06:58:59+00:00,2024-11-22 07:11:09+00:00
BlakeWilliams/dotfiles,1293746,dotfiles,False,BlakeWilliams,https://github.com/BlakeWilliams,https://github.com/BlakeWilliams/dotfiles,29,7,29,Vim Script,My dotfiles. Decently documented.,0,,,main,2025-01-06 00:15:34+00:00,2011-01-26 01:12:41+00:00,2025-01-06 00:15:39+00:00
taisei-project/koishi,196668835,koishi,False,taisei-project,https://github.com/taisei-project,https://github.com/taisei-project/koishi,26,6,26,Assembly,Decently portable C11 coroutine library,2,MIT License,,master,2024-11-07 16:28:46+00:00,2019-07-13 02:25:21+00:00,2025-02-24 10:35:54+00:00
decentlab/decentlab-decoders,161179495,decentlab-decoders,False,decentlab,https://github.com/decentlab,https://github.com/decentlab/decentlab-decoders,22,9,22,Elixir,Example payload decoders,0,MIT License,"lorawan, decentlab, payload-extraction, lorawan-device",master,2025-02-20 14:44:36+00:00,2018-12-10 13:29:50+00:00,2025-02-20 14:44:42+00:00
thxo/cabrillo,161945220,cabrillo,False,thxo,https://github.com/thxo,https://github.com/thxo/cabrillo,18,10,18,Python,A Python library to parse/construct Cabrillo(v3) amateur radio contest logs. No dependencies and decently tested.,0,"BSD 2-Clause ""Simplified"" License",,master,2024-10-14 21:22:50+00:00,2018-12-15 21:28:06+00:00,2024-12-30 22:23:58+00:00
Slimefun/Wiki,203416807,Wiki,False,Slimefun,https://github.com/Slimefun,https://github.com/Slimefun/Wiki,16,96,16,JavaScript,"This repository is home to our Slimefun4 wiki. If you got decent knowledge of Slimefun4, please consider contributing to this wiki, it would be much appreciated <3",11,MIT License,"slimefun, plugin, wiki, markdown, github, bukkit, spigot, minecraft, paper, server, docs, documentation, hacktoberfest",master,2025-01-12 13:00:19+00:00,2019-08-20 16:48:01+00:00,2025-01-12 13:00:23+00:00
ozxybox/SpeedyKeyV,280008124,SpeedyKeyV,False,ozxybox,https://github.com/ozxybox,https://github.com/ozxybox/SpeedyKeyV,16,5,16,C++,A decently fast KeyValue parser built for usability,2,Other,,master,2024-03-08 01:06:50+00:00,2020-07-15 23:55:31+00:00,2024-11-12 20:33:05+00:00
iqtree/decenttree,341724282,decenttree,False,iqtree,https://github.com/iqtree,https://github.com/iqtree/decenttree,13,6,13,C++,Fast Neighbor-Joining and other distance-based methods for phylogenetics,8,GNU General Public License v2.0,,master,2024-06-21 03:58:35+00:00,2021-02-23 23:56:06+00:00,2025-03-03 08:48:04+00:00
decentraland/decentraland-gatsby,243603720,decentraland-gatsby,False,decentraland,https://github.com/decentraland,https://github.com/decentraland/decentraland-gatsby,11,17,11,TypeScript,Opinionated All-in-one Web Framework,40,Other,"typescript, react, gatsby, decentraland",master,2025-03-04 12:29:15+00:00,2020-02-27 19:52:28+00:00,2025-02-28 14:00:33+00:00
m0bi5/Decentralized-Video-Sharing-Platform,153472871,Decentralized-Video-Sharing-Platform,False,m0bi5,https://github.com/m0bi5,https://github.com/m0bi5/Decentralized-Video-Sharing-Platform,9,7,9,Python,A platform similar to YouTube where all the content will be hosted in a decentralized manner.,0,,,master,2024-12-19 00:08:16+00:00,2018-10-17 14:39:08+00:00,2025-01-25 23:42:19+00:00
Open-Attestation/decentralized-renderer-react-template,218498593,decentralized-renderer-react-template,False,Open-Attestation,https://github.com/Open-Attestation,https://github.com/Open-Attestation/decentralized-renderer-react-template,7,9,7,TypeScript,React Template to build decentralized renderer,29,Apache License 2.0,,master,2024-09-06 07:44:46+00:00,2019-10-30 10:12:41+00:00,2024-07-21 07:33:25+00:00
decentraland/decentraland-transactions,325653140,decentraland-transactions,False,decentraland,https://github.com/decentraland,https://github.com/decentraland/decentraland-transactions,6,13,6,TypeScript,Create transactions to be relayed,6,Apache License 2.0,,master,2025-02-06 21:35:18+00:00,2020-12-30 21:38:57+00:00,2025-02-06 21:33:13+00:00
decentraland/decentraland-connect,322020300,decentraland-connect,False,decentraland,https://github.com/decentraland,https://github.com/decentraland/decentraland-connect,6,12,6,TypeScript,Connect your Ethereum wallet from different providers,9,,,master,2025-02-17 13:26:04+00:00,2020-12-16 15:16:09+00:00,2025-02-17 13:08:31+00:00
IanVS/eslint-nibble,38149450,eslint-nibble,False,IanVS,https://github.com/IanVS,https://github.com/IanVS/eslint-nibble,813,29,813,JavaScript,"Ease into ESLint, by fixing one rule at a time",13,MIT License,"autofix, eslint, eslint-nibble",main,2024-11-18 22:41:49+00:00,2015-06-27 06:12:55+00:00,2025-03-04 13:54:12+00:00
rooklift/nibbler,187229297,nibbler,False,rooklift,https://github.com/rooklift,https://github.com/rooklift/nibbler,609,81,609,JavaScript,"Chess analysis GUI for UCI engines, with extra features for Leela (Lc0) in particular.",47,GNU General Public License v3.0,"lc0, leela-chess-zero, chess, gui",master,2025-03-05 19:03:36+00:00,2019-05-17 14:19:46+00:00,2025-03-05 19:03:40+00:00
sharplispers/nibbles,99056791,nibbles,False,sharplispers,https://github.com/sharplispers,https://github.com/sharplispers/nibbles,27,15,27,Common Lisp,A Common Lisp library for accessing octet-addressed blocks of data,3,"BSD 3-Clause ""New"" or ""Revised"" License",,master,2025-03-05 18:07:06+00:00,2017-08-02 01:04:03+00:00,2025-03-05 18:07:11+00:00
CaffeinatedTech/Python_Nibbles,316410227,Python_Nibbles,False,CaffeinatedTech,https://github.com/CaffeinatedTech,https://github.com/CaffeinatedTech/Python_Nibbles,6,4,6,Python,Python snake game using the Pyxel engine.  This is the code from the tutorial on youtube.,0,,"python, pyxel, tutorial",master,2024-04-08 02:23:29+00:00,2020-11-27 05:41:07+00:00,2024-04-08 02:23:28+00:00
GNOME/gnome-nibbles,12178073,gnome-nibbles,False,GNOME,https://github.com/GNOME,https://github.com/GNOME/gnome-nibbles,5,5,5,Vala,Read-only mirror of https://gitlab.gnome.org/GNOME/gnome-nibbles,0,GNU General Public License v3.0,,master,2025-02-25 08:18:46+00:00,2013-08-17 11:45:21+00:00,2025-02-25 08:13:45+00:00
EZFNDEV/EZFN-Lobbybot,230953178,EZFN-Lobbybot,False,EZFNDEV,https://github.com/EZFNDEV,https://github.com/EZFNDEV/EZFN-Lobbybot,6881,428,6881,Python,With EasyFNBot you can easily create you own Fortnite Lobby Bot in less than 5 minutes which will be online forever!,36,,"fortnitepy, fortnite, python, easy-to-use, fortnite-bot, fortnitebot, fortnitebr, ezfn, lupusleaks, bot",master,2024-05-04 20:52:08+00:00,2019-12-30 17:18:56+00:00,2025-03-02 15:54:29+00:00
package-url/purl-spec,110339177,purl-spec,False,package-url,https://github.com/package-url,https://github.com/package-url/purl-spec,738,172,738,,"A minimal specification for purl aka. a package ""mostly universal"" URL, join the discussion at https://gitter.im/package-url/Lobby  ",176,Other,"purl, package-url, package, url, cyclonedx, dependencies, package-management, sbom, spdx",main,2025-03-04 09:06:38+00:00,2017-11-11 11:12:46+00:00,2025-03-04 09:06:43+00:00
FAForever/server,25841126,server,False,FAForever,https://github.com/FAForever,https://github.com/FAForever/server,66,62,66,Python,The servercode for the Forged Alliance Forever lobby,78,GNU General Public License v3.0,"game-server, game, rts, hacktoberfest",develop,2025-03-03 13:03:58+00:00,2014-10-27 21:58:37+00:00,2025-03-03 00:54:19+00:00
beyond-all-reason/BYAR-Chobby,196395533,BYAR-Chobby,False,beyond-all-reason,https://github.com/beyond-all-reason,https://github.com/beyond-all-reason/BYAR-Chobby,64,76,64,Lua,"Currently used legacy lobby for BAR, for the new lobby development see https://github.com/beyond-all-reason/bar-lobby",61,,,master,2025-03-05 19:10:22+00:00,2019-07-11 13:01:58+00:00,2025-03-05 19:10:27+00:00
palewire/django-calaccess-raw-data,12472860,django-calaccess-raw-data,False,palewire,https://github.com/palewire,https://github.com/palewire/django-calaccess-raw-data,64,143,64,Python,"A Django app to download, extract and load campaign finance and lobbying activity data from the California Secretary of State's CAL-ACCESS database",8,MIT License,"django, python, journalism, opendata, california, etl, data-journalism, news",main,2024-10-15 19:18:38+00:00,2013-08-29 22:43:20+00:00,2024-07-12 14:36:24+00:00
ZeroK-RTS/Zero-K-Infrastructure,20340348,Zero-K-Infrastructure,False,ZeroK-RTS,https://github.com/ZeroK-RTS,https://github.com/ZeroK-RTS/Zero-K-Infrastructure,53,52,53,C#,"Website, lobby launcher and server, steam deployment, .NET based tools and other vital parts of Zero-K infrastructure",380,GNU General Public License v3.0,,master,2025-01-26 08:57:53+00:00,2014-05-30 19:42:19+00:00,2025-01-26 08:46:30+00:00
KaosDrip/Xensis,273825517,Xensis,False,KaosDrip,https://github.com/KaosDrip,https://github.com/KaosDrip/Xensis,47,48,47,Python,An expansive Fortnite lobby bot with a handful of features.,0,Other,,master,2025-03-02 23:21:10+00:00,2020-06-21 03:14:54+00:00,2025-03-02 23:21:13+00:00
lobbywatch/lobbywatch,20127278,lobbywatch,False,lobbywatch,https://github.com/lobbywatch,https://github.com/lobbywatch/lobbywatch,37,8,37,PHP,Code for database forms and Drupal module for the Lobbywatch.ch project,8,GNU General Public License v2.0,"php, mysql, bash, drupal, python, docker, php-generator, politics, drupal-module, rest-api, restapi",master,2025-02-22 15:50:12+00:00,2014-05-24 10:36:40+00:00,2025-02-21 13:24:20+00:00
spring/uberserver,8252114,uberserver,False,spring,https://github.com/spring,https://github.com/spring/uberserver,33,38,33,Python,"uberserver, a matchmaking/chat lobby server for the spring rts project",27,Other,,master,2024-11-20 20:02:19+00:00,2013-02-17 15:18:09+00:00,2024-11-20 20:02:23+00:00
ta-forever/downlords-taf-client,310252127,downlords-taf-client,False,ta-forever,https://github.com/ta-forever,https://github.com/ta-forever/downlords-taf-client,11,5,11,Java,Lobby client forked from FAForever/downlords-faf-client,63,MIT License,,develop,2025-01-03 00:04:25+00:00,2020-11-05 09:39:39+00:00,2025-02-20 20:15:19+00:00
djmcgill/dominions-5-status,115634239,dominions-5-status,False,djmcgill,https://github.com/djmcgill,https://github.com/djmcgill/dominions-5-status,10,11,10,Rust,"A discord bot to provide utilities for players of Dominions 5. Notify on turns, show status, track players, form lobbies.",15,MIT License,,main,2024-12-17 16:39:40+00:00,2017-12-28 15:07:51+00:00,2024-12-17 16:39:44+00:00
axelarnetwork/axelar-core,279955748,axelar-core,False,axelarnetwork,https://github.com/axelarnetwork,https://github.com/axelarnetwork/axelar-core,168,132,168,Go,Axelar: A Decentralized Blockchain Interoperability Network,28,Apache License 2.0,"blockchain, interoperability",main,2025-02-28 01:30:20+00:00,2020-07-15 19:12:18+00:00,2025-03-03 12:43:54+00:00
axelarnetwork/axelar-cgp-solidity,320711099,axelar-cgp-solidity,False,axelarnetwork,https://github.com/axelarnetwork,https://github.com/axelarnetwork/axelar-cgp-solidity,42,39,42,JavaScript,No description,0,MIT License,,main,2025-02-27 05:18:15+00:00,2020-12-11 23:59:53+00:00,2025-02-27 05:18:18+00:00
deepwavedigital/airstack-examples,262420237,airstack-examples,False,deepwavedigital,https://github.com/deepwavedigital,https://github.com/deepwavedigital/airstack-examples,9,9,9,Python,Example Code for AirStack,3,"BSD 3-Clause ""New"" or ""Revised"" License",,master,2025-01-16 17:08:26+00:00,2020-05-08 20:18:08+00:00,2025-01-15 22:19:14+00:00
jrief/django-entangled,188608625,django-entangled,False,jrief,https://github.com/jrief,https://github.com/jrief/django-entangled,136,10,136,Python,Edit JSON-Model Fields using a Standard Django Form.,7,MIT License,,master,2024-10-24 09:59:49+00:00,2019-05-25 20:18:17+00:00,2025-02-02 13:11:09+00:00
jorge-ramirez-upm/RepTate,66667942,RepTate,False,jorge-ramirez-upm,https://github.com/jorge-ramirez-upm,https://github.com/jorge-ramirez-upm/RepTate,29,7,29,Python,RepTate (Rheology of Entangled Polymers: Toolkit for Analysis of Theory & Experiment),9,GNU General Public License v3.0,"python, rheology, theory, fitting, experimental, database, visualization, matplotlib, scipy, numpy, pyside6",master,2024-08-27 16:31:41+00:00,2016-08-26 17:50:13+00:00,2024-11-28 14:56:18+00:00
SuperMartijn642/Entangled,172791502,Entangled,False,SuperMartijn642,https://github.com/SuperMartijn642,https://github.com/SuperMartijn642/Entangled,14,15,14,Java,Minecraft mod - Entangled allows you to 'entangle' two blocks together!,11,,,forge-1.15,2025-01-21 21:46:00+00:00,2019-02-26 21:13:28+00:00,2024-12-09 15:07:01+00:00
redbrick/nix-configs,228876312,nix-configs,False,redbrick,https://github.com/redbrick,https://github.com/redbrick/nix-configs,16,6,16,Nix,NixOS configs for Redbrick deployment,15,Apache License 2.0,"nixos, configuration, deployment, hacktoberfest",master,2024-11-28 21:14:42+00:00,2019-12-18 16:08:14+00:00,2024-11-28 21:14:46+00:00
stargate/stargate,288550742,stargate,False,stargate,https://github.com/stargate,https://github.com/stargate/stargate,833,162,833,Java,An open source data gateway,8,Apache License 2.0,"cassandra, java, rest, cql, graphql, grpc",main,2025-02-25 20:03:45+00:00,2020-08-18 19:51:59+00:00,2025-02-25 19:40:50+00:00
simonihmig/ember-stargate,273067390,ember-stargate,False,simonihmig,https://github.com/simonihmig,https://github.com/simonihmig/ember-stargate,68,12,68,TypeScript,Modern lightweight portals for Ember,13,MIT License,"ember, ember-addon",master,2025-03-05 18:09:19+00:00,2020-06-17 20:02:07+00:00,2025-03-05 02:21:23+00:00
stargate/docker-images,293875882,docker-images,False,stargate,https://github.com/stargate,https://github.com/stargate/docker-images,16,14,16,Dockerfile,,0,Apache License 2.0,"docker, cassandra, rest, graphql",main,2025-01-16 01:42:03+00:00,2020-09-08 17:07:28+00:00,2025-01-16 01:41:17+00:00
stargate/docs,290051807,docs,False,stargate,https://github.com/stargate,https://github.com/stargate/docs,15,24,15,Shell,Documentation for Stargate,31,Apache License 2.0,,main,2024-09-23 17:19:14+00:00,2020-08-24 22:17:06+00:00,2024-09-23 17:17:22+00:00
