full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
cutupdev/Solana-Volume-Bot,863897847,Solana-Volume-Bot,False,cutupdev,https://github.com/cutupdev,https://github.com/cutupdev/Solana-Volume-Bot,78,73,78,TypeScript,Solana raydium volume bot,0,,"pump-fun, raydium, raydium-volume-bot, solana, typescript",main,2024-11-08 10:53:32+00:00,2024-09-27 05:56:17+00:00,2025-02-15 20:32:55+00:00
CryptoDappRun/UniWallet,746653478,UniWallet,False,CryptoDappRun,https://github.com/CryptoDappRun,https://github.com/CryptoDappRun/UniWallet,11,13,11,JavaScript,"A non-custodial multi-wallet,Bitcoin,Dogecoin,Ethereum,Solana,Tron,Litecoin, Binance Smart Chain, Avalanche, Cronos and various other blockchains. It offers non-custodial storage for cryptocurrencies,Send Base Coin and Tokens.",0,GNU General Public License v2.0,"avalanche-wallet, avax-wallet, binance-wallet, bitcoin-wallet, bnb-wallet, btc-wallet, dogecoin-wallet, eth-wallet, ethereum-wallet, fantom-wallet, litecoin-wallet, polygon-wallet, cronos-wallet, paper-wallet, crypto-address-generator, tron-wallet, trx-wallet, solana-wallet, sol-wallet",main,2025-01-25 05:51:53+00:00,2024-01-22 12:52:04+00:00,2025-01-31 10:38:53+00:00
superdao-inc/web3-app-analytics-tracker,680163359,web3-app-analytics-tracker,False,superdao-inc,https://github.com/superdao-inc,https://github.com/superdao-inc/web3-app-analytics-tracker,10,10,10,TypeScript,,1,,,main,2024-03-12 10:03:29+00:00,2023-08-18 13:48:06+00:00,2024-05-22 15:29:35+00:00
getAlby/bitcoin-connect,666271016,bitcoin-connect,False,getAlby,https://github.com/getAlby,https://github.com/getAlby/bitcoin-connect,100,35,100,TypeScript,Connecting lightning wallets to your webapp has never been easier. Enable WebLN in all browsers with a single button,50,MIT License,"bitcoin, connect, lightning, nostr, nwc, wallet, webln, alpha",master,2025-02-21 12:32:34+00:00,2023-07-14 05:39:06+00:00,2025-02-21 12:32:38+00:00
Bitcoin-Wildlife-Sanctuary/catnet,812933495,catnet,False,Bitcoin-Wildlife-Sanctuary,https://github.com/Bitcoin-Wildlife-Sanctuary,https://github.com/Bitcoin-Wildlife-Sanctuary/catnet,20,5,20,Python,"Catnet custom Bitcoin signet with OP_CAT enabled, used to test implementation of Bitcoin Circle STARK Verifier 🐺-😺",0,MIT License,"bitcoin, op-cat, stark",main,2024-06-25 16:56:55+00:00,2024-06-10 07:24:44+00:00,2024-11-21 22:05:39+00:00
DeFiApprentice/BSC-Frontrunning-MEV-Bot,843020973,BSC-Frontrunning-MEV-Bot,False,DeFiApprentice,https://github.com/DeFiApprentice,https://github.com/DeFiApprentice/BSC-Frontrunning-MEV-Bot,19,9,19,Python,Ethereum frontrunning bot to frontrun and sandwich transactions on the eth chain,1,,,main,2024-09-11 02:52:35+00:00,2024-08-15 15:57:09+00:00,2025-02-20 00:40:18+00:00
jstz-dev/jstz,672846117,jstz,False,jstz-dev,https://github.com/jstz-dev,https://github.com/jstz-dev/jstz,37,11,37,Rust,JavaScript runtime and compute platform build on Tezos Smart Rollups,28,MIT License,,main,2025-02-21 17:20:32+00:00,2023-07-31 09:50:25+00:00,2025-02-21 14:59:08+00:00
SwoxApp/Swox,917909545,Swox,False,SwoxApp,https://github.com/SwoxApp,https://github.com/SwoxApp/Swox,405,250,405,JavaScript,About We are the next generation social network in the WEB3,0,Other,,main,2025-02-10 15:22:12+00:00,2025-01-16 21:47:01+00:00,2025-02-21 04:56:30+00:00
fleek-network/lightning,643945817,lightning,False,fleek-network,https://github.com/fleek-network,https://github.com/fleek-network/lightning,125,40,125,Rust,"Fleek Network, a decentralized edge platform.",3,GNU General Public License v3.0,"cdn, crypto, edge",main,2025-02-21 18:13:39+00:00,2023-05-22 13:36:21+00:00,2025-02-20 14:49:33+00:00
truemagic-coder/solana-agent-app,901577771,solana-agent-app,False,truemagic-coder,https://github.com/truemagic-coder,https://github.com/truemagic-coder/solana-agent-app,28,12,28,TypeScript,Solana Agent Example App,0,MIT License,"ai-agent, solana, ai-agents",main,2025-02-18 09:37:42+00:00,2024-12-10 23:23:16+00:00,2025-02-18 09:37:46+00:00
cunarist/solie,463983689,solie,False,cunarist,https://github.com/cunarist,https://github.com/cunarist/solie,45,9,45,Python,GUI trading bot designed for targeting the futures markets of Binance,11,GNU General Public License v3.0,"binance, strategy, simulation, cryptocurrency, backtesting, bitcoin, futuresmarkets, gui, python, trading-bot, binance-bot, binance-trading-bot, binance-futures, crypto-bot, cryptocurrency-trading-bot, ethereum, technical-analysis",main,2025-02-21 14:58:15+00:00,2022-02-26 22:38:01+00:00,2025-02-21 14:58:20+00:00
sora-xor/sora2-network,356546020,sora2-network,False,sora-xor,https://github.com/sora-xor,https://github.com/sora-xor/sora2-network,52,24,52,Rust,"SORA is a new economic system aimed at creating a supranational, world economic system with built-in tools for decentralized finance (DeFi). The SORA network implements a new way of parachain architecture on Polkadot and Kusama network, with the capability to bridge external blockchains (like Ethereum) to the Polkadot ecosystem.",155,Other,"polkadot, substrate, kusama, ethereum, defi, parachain",master,2025-02-21 22:51:14+00:00,2021-04-10 10:22:49+00:00,2025-02-21 17:21:00+00:00
heyxyz/hey,471728341,hey,False,heyxyz,https://github.com/heyxyz,https://github.com/heyxyz/hey,24453,1596,24453,TypeScript,Hey is a decentralized and permissionless social media app built with Lens Protocol 🌿,63,GNU Affero General Public License v3.0,"web3, blockchain, graphql, hacktoberfest, nextjs, react, social-media, typescript, lens-protocol, turborepo, tailwindcss, wagmi, dapp, crypto, vitest",main,2025-02-21 16:13:49+00:00,2022-03-19 15:01:46+00:00,2025-02-21 16:13:52+00:00
arhansuba/crypto-hedge-fund,902545758,crypto-hedge-fund,False,arhansuba,https://github.com/arhansuba,https://github.com/arhansuba/crypto-hedge-fund,9,6,9,Python,This project was created for the Solana AI Hackathon. It aims to leverage artificial intelligence to manage a hedge fund on the Solana blockchain.,0,,,main,2024-12-25 17:51:32+00:00,2024-12-12 19:25:08+00:00,2025-02-18 06:20:47+00:00
minotaur-ergo/minotaur-wallet,406225280,minotaur-wallet,False,minotaur-ergo,https://github.com/minotaur-ergo,https://github.com/minotaur-ergo/minotaur-wallet,20,7,20,TypeScript,Multiplatform Ergo Wallet,6,,"blockchain, cryptocurrency, wallet",dev,2025-02-20 12:44:53+00:00,2021-09-14 04:36:15+00:00,2025-02-06 14:43:39+00:00
massun-onibakuchi/grim-reaper,573409922,grim-reaper,False,massun-onibakuchi,https://github.com/massun-onibakuchi,https://github.com/massun-onibakuchi/grim-reaper,106,9,106,Solidity,on-chain liquidation bot built with Huff language,0,MIT License,"ethereum, huff, smart-contracts, solidity",main,2024-06-11 11:50:43+00:00,2022-12-02 11:55:10+00:00,2025-02-16 19:37:08+00:00
drift-labs/jit-proxy,652314082,jit-proxy,False,drift-labs,https://github.com/drift-labs,https://github.com/drift-labs/jit-proxy,28,14,28,Rust,Quick runtime jit maker for drift protocol-v2,4,,"market-maker-bot, solana",master,2025-02-21 19:52:57+00:00,2023-06-11 18:56:18+00:00,2025-02-21 19:53:01+00:00
smartcontractkit/prediction-game,698164720,prediction-game,False,smartcontractkit,https://github.com/smartcontractkit,https://github.com/smartcontractkit/prediction-game,61,40,61,TypeScript,"Rugby prediction game using Chainlink Functions, Automation, and CCIP.",1,MIT License,,main,2024-05-22 21:23:08+00:00,2023-09-29 09:54:14+00:00,2025-02-16 00:15:39+00:00
JejomStark/ShellOnStark,729450160,ShellOnStark,False,JejomStark,https://github.com/JejomStark,https://github.com/JejomStark/ShellOnStark,19,6,19,JavaScript,"ShellOnStark is a bot designed to facilitate the management and visualization of cryptocurrency portfolios.   It offers features such as token swapping and portfolio visualization, making the management of your digital assets simpler and more intuitive.",0,MIT License,,main,2024-02-28 14:11:51+00:00,2023-12-09 09:11:47+00:00,2024-02-29 14:14:32+00:00
pangz-lab/verus_box-release,463791050,verus_box-release,False,pangz-lab,https://github.com/pangz-lab,https://github.com/pangz-lab/verus_box-release,16,5,16,,VerusBox App  Version Releases,2,,"android-mining, bitcoin, cpu-miner, crypto, crypto-mining, miner-monitor, mining, mining-monitor, verus, verusminer, miner-monitoring, verus-explorer, verusbox, verusminer-monitoring",master,2024-03-25 11:23:48+00:00,2022-02-26 07:57:19+00:00,2025-02-09 03:24:00+00:00
gogopfut/sol-volume-bot,916796942,sol-volume-bot,False,gogopfut,https://github.com/gogopfut,https://github.com/gogopfut/sol-volume-bot,38,37,38,Python,"Volume Bot for Solana on Raydium (V4/CPMM), Pumpfun, Moonshot, Orca, and Jupiter.",0,,"sol-volume-bot, sol-volume-maker",main,2025-01-17 19:56:58+00:00,2025-01-14 19:22:35+00:00,2025-02-10 16:07:57+00:00
charmverse/app.charmverse.io,444649883,app.charmverse.io,False,charmverse,https://github.com/charmverse,https://github.com/charmverse/app.charmverse.io,58,24,58,TypeScript,All-in-one DAO Operations Platform,2,Other,"web3, wiki, dao-tools",main,2025-02-21 18:39:04+00:00,2022-01-05 03:26:53+00:00,2025-02-21 18:39:08+00:00
DevelopersLeague/EtherDocs,581429940,EtherDocs,False,DevelopersLeague,https://github.com/DevelopersLeague,https://github.com/DevelopersLeague/EtherDocs,58,7,58,JavaScript,A Student Document Management System based on Ethereum Blockchain | Final year project,7,GNU General Public License v3.0,"chakra-ui, ethereum-blockchain, final-year-project, hardhat, ipfs-blockchain, metamask, nodejs, reactjs, uuid, document-management-system, document-verification, academic-document-verification, blockchain, counterfeit, ipfs, counterfeit-prevention, solidity, interplanetary-file-system",main,2025-01-21 23:48:49+00:00,2022-12-23 06:53:03+00:00,2025-01-24 09:11:23+00:00
tokenocean/jungle,454790151,jungle,False,tokenocean,https://github.com/tokenocean,https://github.com/tokenocean/jungle,7,7,7,JavaScript,junglelab build on L2  - bitcoin liquid network - digital assets - NFT - BOL2,1,GNU Affero General Public License v3.0,"decentralized, graphql, ipfs, bitcoin, liquid, hasura, redis, svelte, lightning-network, java, fastify, tailwind, nodejs, sveltekit, ffmpeg, node-js, sharp, pnpm, vite",prod,2024-03-17 01:57:21+00:00,2022-02-02 13:42:52+00:00,2023-10-17 14:51:24+00:00
nerva-project/nerva,420417265,nerva,False,nerva-project,https://github.com/nerva-project,https://github.com/nerva-project/nerva,6,11,6,C++,"Nerva (XNV) Core Software. A privacy-focused, CPU-only minable cryptocurrency that does not support mining pools.",1,Other,"nerva, xnv, blockchain, cryptocurrency, hacktoberfest, privacy, crypto",master,2024-12-21 17:14:08+00:00,2021-10-23 13:15:38+00:00,2025-02-10 08:13:16+00:00
0xapp123/Shitcoin-Raydium-bot,781701678,Shitcoin-Raydium-bot,False,0xapp123,https://github.com/0xapp123,https://github.com/0xapp123/Shitcoin-Raydium-bot,61,36,61,TypeScript,"This is the memecoin bot connecting with Raydium SDK,: Unwrap Sol, Token creation, Market creation, Pool creation, Buy/Sell, Add/Remove Liquidity",0,,"amm, create, liquidity, lp, market, raydium, remove, solana, token, bundler, memecoin, raydium-sniping, raydium-volume-bot, shitcoin",main,2024-07-23 19:54:48+00:00,2024-04-03 21:55:50+00:00,2025-02-20 19:30:35+00:00
qbfs7684/solana-mev,913848617,solana-mev,False,qbfs7684,https://github.com/qbfs7684,https://github.com/qbfs7684/solana-mev,12,12,12,,⚡️ The best MEV Solana BOT on the market today.opportunities and automated trading solutions.,0,,,main,2025-01-08 13:23:14+00:00,2025-01-08 13:22:10+00:00,2025-02-04 09:16:19+00:00
chainflag/eth-faucet,352095949,eth-faucet,False,chainflag,https://github.com/chainflag,https://github.com/chainflag/eth-faucet,430,210,430,Go,Ether faucet server built with Go and Svelte.,5,MIT License,"ethereum, testnet-faucet, faucet, blockchain",main,2024-12-26 07:05:01+00:00,2021-03-27 14:39:04+00:00,2025-02-20 21:50:40+00:00
